,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,Unnamed: 0,English name
740,2497440,2497440,"Strix virgata (Cassin, 1849)",469,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix virgata,2497440.0,LC,Strix virgata,"(Cassin, 1849)",8727.0,Mottled Owl
741,6175944,6175944,Strix virgata virgata,7,SUBSPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix virgata,2497440.0,,Strix virgata virgata,,8731.0,
742,2497536,2497536,"Strix albitarsis (Bonaparte, 1850)",1,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix albitarsis,2497536.0,LC,Strix albitarsis,"(Bonaparte, 1850)",8739.0,Rufous-banded Owl
743,4843093,4843093,"Strix nigrolineata (P.L.Sclater, 1859)",206,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix nigrolineata,4843093.0,LC,Strix nigrolineata,"(P.L.Sclater, 1859)",8735.0,Black-and-white Owl
744,2497873,2497873,"Lophostrix cristata (Daudin, 1800)",3,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Lophostrix,2497872.0,Lophostrix cristata,2497873.0,LC,Lophostrix cristata,"(Daudin, 1800)",8651.0,Crested Owl
745,2497878,2497878,"Pulsatrix perspicillata (Latham, 1790)",6,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Pulsatrix,2497877.0,Pulsatrix perspicillata,2497878.0,LC,Pulsatrix perspicillata,"(Latham, 1790)",8639.0,Spectacled Owl
746,5959118,5959118,"Bubo virginianus (J.F.Gmelin, 1788)",15,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Bubo,5959091.0,Bubo virginianus,5959118.0,LC,Bubo virginianus,"(J.F.Gmelin, 1788)",8478.0,Great Horned Owl
747,2497311,2497311,"Asio stygius (Wagler, 1832)",270,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Asio,8373955.0,Asio stygius,2497311.0,LC,Asio stygius,"(Wagler, 1832)",8450.0,Stygian Owl
748,2496209,2496209,"Crotophaga ani Linnaeus, 1758",1425,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga ani,2496209.0,LC,Crotophaga ani,"Linnaeus, 1758",3495.0,Smooth-billed Ani
749,2496210,2496210,"Crotophaga major Gmelin, 1788",4,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga major,2496210.0,LC,Crotophaga major,"Gmelin, 1788",3494.0,Greater Ani
750,2496211,2496211,"Crotophaga sulcirostris Swainson, 1827",4,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga sulcirostris,2496211.0,LC,Crotophaga sulcirostris,"Swainson, 1827",3496.0,Groove-billed Ani
751,2496286,2496286,"Coccyzus erythropthalmus (A.Wilson, 1811)",8,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus erythropthalmus,2496286.0,LC,Coccyzus erythropthalmus,"(A.Wilson, 1811)",3699.0,Black-billed Cuckoo
752,2496292,2496292,"Coccyzus lansbergi Bonaparte, 1850",7,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus lansbergi,2496292.0,LC,Coccyzus lansbergi,"Bonaparte, 1850",3700.0,Grey-capped Cuckoo
753,2496297,2496297,"Coccyzus melacoryphus Vieillot, 1817",9,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus melacoryphus,2496297.0,LC,Coccyzus melacoryphus,"Vieillot, 1817",3694.0,Dark-billed Cuckoo
754,7340209,2496428,"Piaya minuta (Vieillot, 1817)",1215,SPECIES,SYNONYM,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya minuta,2496428.0,LC,Coccycua minuta,"(Vieillot, 1817)",3671.0,Little Cuckoo
755,6085663,6170398,"Piaya minuta gracilis (Heine, 1863)",6,SUBSPECIES,SYNONYM,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya minuta,2496428.0,,Coccycua minuta gracilis,"Heine, 1863",3672.0,
756,2496432,2496432,"Piaya cayana (Linnaeus, 1766)",4912,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya cayana,2496432.0,LC,Piaya cayana,"(Linnaeus, 1766)",3677.0,Squirrel Cuckoo
757,6170402,6170402,"Piaya cayana nigricrissa (Cabanis, 1862)",3,SUBSPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya cayana,2496432.0,,Piaya cayana nigricrissa,"(Cabanis, 1862)",3680.0,
758,5231932,5231932,"Tapera naevia (Linnaeus, 1766)",100,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Tapera,2496501.0,Tapera naevia,5231932.0,LC,Tapera naevia,"(Linnaeus, 1766)",3498.0,Striped Cuckoo
759,2474383,2474383,"Fulica ardesiaca Tschudi, 1843",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Fulica,2474376.0,Fulica ardesiaca,2474383.0,LC,Fulica ardesiaca,"Tschudi, 1843",5186.0,Andean Coot
760,2474589,2474589,"Laterallus exilis (Temminck, 1831)",66,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus exilis,2474589.0,LC,Laterallus exilis,"(Temminck, 1831)",5252.0,Grey-breasted Crake
761,2474599,2474599,"Laterallus albigularis (Lawrence, 1861)",1553,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus albigularis,2474599.0,LC,Laterallus albigularis,"(Lawrence, 1861)",5253.0,White-throated Crake
762,7191376,7191376,Laterallus albigularis albigularis,2,SUBSPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus albigularis,2474599.0,,Laterallus albigularis albigularis,,5255.0,
763,2474639,2474639,"Porzana carolina (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Porzana,2474604.0,Porzana carolina,2474639.0,LC,Porzana carolina,"(Linnaeus, 1758)",5139.0,Sora
764,2474825,2474825,"Rallus limicola Vieillot, 1819",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Rallus,2474794.0,Rallus limicola,2474825.0,LC,Rallus limicola,"Vieillot, 1819",5025.0,Virginia Rail
765,5228136,5228136,"Porphyrio martinica (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Porphyrio,3242186.0,Porphyrio martinica,5228136.0,LC,Porphyrio martinica,"(Linnaeus, 1766)",5192.0,Purple Gallinule
766,7340222,5228200,"Gallinula chloropus galeata (Lichtenstein, 1818)",1,SPECIES,SYNONYM,Gruiformes,1493.0,Rallidae,9342.0,Gallinula,7918617.0,Gallinula chloropus,5228199.0,LC,Gallinula galeata,"(Lichtenstein & Mhc, 1818)",5152.0,Common Gallinule
767,2480824,2480824,"Butorides striata (Linnaeus, 1758)",643,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Butorides,2480817.0,Butorides striata,2480824.0,LC,Butorides striata,"(Linnaeus, 1758)",7125.0,Striated Heron
768,2480830,2480830,"Bubulcus ibis (Linnaeus, 1758)",6256,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Bubulcus,2480829.0,Bubulcus ibis,2480830.0,LC,Bubulcus ibis,"(Linnaeus, 1758)",,
769,4408439,2480830,"Bubulcus ibis (Linnaeus, 1758)",62,SPECIES,SYNONYM,Pelecaniformes,7190953.0,Ardeidae,3685.0,Bubulcus,2480829.0,Bubulcus ibis,2480830.0,NE,Ardea ibis,"Linnaeus, 1758",7174.0,Western Cattle Egret
770,2480863,2480863,"Nycticorax nycticorax (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nycticorax,2480856.0,Nycticorax nycticorax,2480863.0,LC,Nycticorax nycticorax,"(Linnaeus, 1758)",7069.0,Black-crowned Night Heron
771,2480868,2480868,"Tigrisoma fasciatum (Such, 1825)",362,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Tigrisoma,2480866.0,Tigrisoma fasciatum,2480868.0,LC,Tigrisoma fasciatum,"(Such, 1825)",7014.0,Fasciated Tiger Heron
772,2480873,2480873,"Egretta thula (Molina, 1782)",1811,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Egretta,2480872.0,Egretta thula,2480873.0,LC,Egretta thula,"(Molina, 1782)",7108.0,Snowy Egret
773,2480894,2480894,"Egretta caerulea (Linnaeus, 1758)",116,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Egretta,2480872.0,Egretta caerulea,2480894.0,LC,Egretta caerulea,"(Linnaeus, 1758)",7095.0,Little Blue Heron
774,2480951,2480951,"Ardea cocoi Linnaeus, 1766",8,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Ardea,2480922.0,Ardea cocoi,2480951.0,LC,Ardea cocoi,"Linnaeus, 1766",7187.0,Cocoi Heron
775,9752617,9752617,"Ardea alba Linnaeus, 1758",538,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Ardea,2480922.0,Ardea alba,9752617.0,LC,Ardea alba,"Linnaeus, 1758",7166.0,Great Egret
776,2480953,2480953,"Nyctanassa violacea (Linnaeus, 1758)",4,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nyctanassa,2480952.0,Nyctanassa violacea,2480953.0,LC,Nyctanassa violacea,"(Linnaeus, 1758)",7061.0,Yellow-crowned Night Heron
777,6066396,6066396,"Nyctanassa violacea caliginis Wetmore, 1946",1,SUBSPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nyctanassa,2480952.0,Nyctanassa violacea,2480953.0,,Nyctanassa violacea caliginis,"Wetmore, 1946",7064.0,
778,2480367,2480367,"Elanus leucurus (Vieillot, 1818)",9,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanus,2480366.0,Elanus leucurus,2480367.0,LC,Elanus leucurus,"(Vieillot, 1818)",7272.0,White-tailed Kite
779,7506330,2480398,"Leucopternis plumbeus Salvin, 1872",23,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis plumbeus,2480398.0,NT,Cryptoleucopteryx plumbea,"(Salvin, 1872)",7835.0,Plumbeous Hawk
780,8298810,2480401,"Leucopternis princeps P.L.Sclater, 1865",1567,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis princeps,2480401.0,LC,Morphnarchus princeps,"(P.L.Sclater, 1865)",7855.0,Barred Hawk
781,7645611,2480405,"Leucopternis occidentalis Salvin, 1876",3,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis occidentalis,2480405.0,EN,Pseudastur occidentalis,"(Salvin, 1876)",7895.0,Grey-backed Hawk
782,2480410,2480410,"Parabuteo unicinctus (Temminck, 1824)",5,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Parabuteo,2480409.0,Parabuteo unicinctus,2480410.0,LC,Parabuteo unicinctus,"(Temminck, 1824)",7871.0,Harris's Hawk
783,2480415,2480415,"Rostrhamus sociabilis (Vieillot, 1817)",47,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rostrhamus,2480414.0,Rostrhamus sociabilis,2480415.0,LC,Rostrhamus sociabilis,"(Vieillot, 1817)",7819.0,Snail Kite
784,2480461,2480461,"Elanoides forficatus (Linnaeus, 1758)",3699,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanoides,2480460.0,Elanoides forficatus,2480461.0,LC,Elanoides forficatus,"(Linnaeus, 1758)",7325.0,Swallow-tailed Kite
785,5844425,5844425,"Elanoides forficatus yetapa (Vieillot, 1818)",6,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanoides,2480460.0,Elanoides forficatus,2480461.0,,Elanoides forficatus yetapa,"(Vieillot, 1818)",7327.0,
786,2480535,2480535,"Buteo albigula Philippi, 1899",18,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo albigula,2480535.0,LC,Buteo albigula,"Philippi, 1899",7922.0,White-throated Hawk
787,2480538,2480538,"Buteo platypterus (Vieillot, 1823)",393,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo platypterus,2480538.0,LC,Buteo platypterus,"(Vieillot, 1823)",7915.0,Broad-winged Hawk
788,8033105,2480552,"Buteo polyosoma (Quoy & Gaimard, 1824)",42,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo polyosoma,2480552.0,LC,Geranoaetus polyosoma,"(Quoy & Gaimard, 1824)",7880.0,Variable Hawk
789,2480553,2480553,"Buteo brachyurus Vieillot, 1816",354,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo brachyurus,2480553.0,LC,Buteo brachyurus,"Vieillot, 1816",7923.0,Short-tailed Hawk
790,7191151,7191151,Buteo brachyurus brachyurus,1,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo brachyurus,2480553.0,,Buteo brachyurus brachyurus,,7925.0,
791,2480556,2480556,"Buteo nitidus (Latham, 1790)",49,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo nitidus,2480556.0,LC,Buteo nitidus,"(Latham, 1790)",7904.0,Grey-lined Hawk
792,2480571,2480571,"Chondrohierax uncinatus (Temminck, 1822)",1737,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Chondrohierax,2480570.0,Chondrohierax uncinatus,2480571.0,LC,Chondrohierax uncinatus,"(Temminck, 1822)",7307.0,Hook-billed Kite
793,2480657,2480657,"Buteogallus urubitinga (Gmelin, 1788)",4,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteogallus,2480650.0,Buteogallus urubitinga,2480657.0,LC,Buteogallus urubitinga,"(Gmelin, 1788)",7847.0,Great Black Hawk
794,2480672,2480672,"Spizaetus tyrannus (Wied-Neuwied, 1820)",12,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus tyrannus,2480672.0,LC,Spizaetus tyrannus,"(Wied-Neuwied, 1820)",7471.0,Black Hawk-Eagle
795,2480679,2480679,"Spizaetus ornatus (Daudin, 1800)",6,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus ornatus,2480679.0,NT,Spizaetus ornatus,"(Daudin, 1800)",7475.0,Ornate Hawk-Eagle
796,5788512,5788512,"Spizaetus isidori (Des Murs, 1845)",37,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus isidori,5788512.0,EN,Spizaetus isidori,"(Des Murs, 1845)",7478.0,Black-and-chestnut Eagle
797,5788513,5788513,"Spizaetus melanoleucus (Vieillot, 1816)",5,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus melanoleucus,5788513.0,LC,Spizaetus melanoleucus,"(Vieillot, 1816)",7474.0,Black-and-white Hawk-Eagle
798,5229191,5229191,"Harpagus bidentatus (Latham, 1790)",118,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Harpagus,2480680.0,Harpagus bidentatus,5229191.0,LC,Harpagus bidentatus,"(Latham, 1790)",7529.0,Double-toothed Kite
799,6066281,6066281,"Harpagus bidentatus fasciatus Lawrence, 1869",3,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Harpagus,2480680.0,Harpagus bidentatus,5229191.0,,Harpagus bidentatus fasciatus,"Lawrence, 1869",7530.0,
800,2480710,2480710,"Gampsonyx swainsonii Vigors, 1825",1,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Gampsonyx,2480709.0,Gampsonyx swainsonii,2480710.0,LC,Gampsonyx swainsonii,"Vigors, 1825",7277.0,Pearl Kite
801,5229197,5229197,"Leptodon cayanensis (Latham, 1790)",483,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Leptodon,2480711.0,Leptodon cayanensis,5229197.0,LC,Leptodon cayanensis,"(Latham, 1790)",7302.0,Grey-headed Kite
802,7094918,7094918,Leptodon cayanensis cayanensis,1,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Leptodon,2480711.0,Leptodon cayanensis,5229197.0,,Leptodon cayanensis cayanensis,,7303.0,
803,2480720,2480720,"Ictinia plumbea (Gmelin, 1788)",31,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Ictinia,2480718.0,Ictinia plumbea,2480720.0,LC,Ictinia plumbea,"(Gmelin, 1788)",7813.0,Plumbeous Kite
804,5844398,5844398,"Rupornis magnirostris (Gmelin, 1788)",3759,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rupornis,4850093.0,Rupornis magnirostris,5844398.0,LC,Rupornis magnirostris,"(Gmelin, 1788)",7857.0,Roadside Hawk
805,7191163,7191163,Rupornis magnirostris magnirostris,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rupornis,4850093.0,Rupornis magnirostris,5844398.0,,Rupornis magnirostris magnirostris,,7864.0,
806,7982966,6066303,"Percnohierax leucorrhous (Quoy & Gaimard, 1824)",25,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Percnohierax,4852582.0,Percnohierax leucorrhous,6066303.0,LC,Parabuteo leucorrhous,"(Quoy & Gaimard, 1824)",7874.0,White-rumped Hawk
807,12003679,2480580,"Accipiter superciliosus (Linnaeus, 1766)",17,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter superciliosus,2480580.0,NE,Microspizias superciliosus,"(Linnaeus, 1766)",7558.0,Tiny Hawk
808,12152602,2480593,"Accipiter collaris P.L.Sclater, 1860",7,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter collaris,2480593.0,NE,Microspizias collaris,"(P.L.Sclater, 1860)",7561.0,Semicollared Hawk
809,2480599,2480599,"Accipiter bicolor (Vieillot, 1817)",304,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter bicolor,2480599.0,LC,Accipiter bicolor,"(Vieillot, 1817)",,
810,7191201,7191201,Accipiter bicolor bicolor,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter bicolor,2480599.0,,Accipiter bicolor bicolor,,,
811,2480620,2480620,"Accipiter ventralis P.L.Sclater, 1866",2,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter ventralis,2480620.0,NE,Accipiter ventralis,"P.L.Sclater, 1866",7717.0,Plain-breasted Hawk
812,9740253,9740253,"Accipiter striatus Vieillot, 1808",216,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter striatus,9740253.0,LC,Accipiter striatus,"Vieillot, 1808",7708.0,Sharp-shinned Hawk
813,6542604,6542604,Accipiter striatus ventralis,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter striatus,9740253.0,,Accipiter striatus ventralis,,,
814,2481930,2481930,"Cathartes aura (Linnaeus, 1758)",6494,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Cathartidae,3242141.0,Cathartes,2481927.0,Cathartes aura,2481930.0,LC,Cathartes aura,"(Linnaeus, 1758)",7241.0,Turkey Vulture
815,2481942,2481942,"Coragyps atratus (Bechstein, 1793)",8813,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Cathartidae,3242141.0,Coragyps,2481941.0,Coragyps atratus,2481942.0,LC,Coragyps atratus,"(Bechstein, 1793)",7239.0,Black Vulture
816,2480726,2480726,"Pandion haliaetus (Linnaeus, 1758)",48,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Pandionidae,4408414.0,Pandion,2480725.0,Pandion haliaetus,2480726.0,LC,Pandion haliaetus,"(Linnaeus, 1758)",7259.0,Osprey
817,2480989,2480989,"Caracara plancus (J.F.Miller, 1777)",2,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Caracara,2480984.0,Caracara plancus,2480989.0,LC,Caracara plancus,"(J.F.Miller, 1777)",11200.0,Crested Caracara
818,5844324,5844324,"Falco femoralis pichinchae Chapman, 1925",1,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco femoralis,2481006.0,,Falco femoralis pichinchae,"Chapman, 1925",11315.0,
819,2481033,2481033,"Falco rufigularis Daudin, 1800",539,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco rufigularis,2481033.0,LC,Falco rufigularis,"Daudin, 1800",11326.0,Bat Falcon
820,6065700,6065700,"Falco rufigularis petoensis C.Chubb, 1918",1,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco rufigularis,2481033.0,,Falco rufigularis petoensis,"C.Chubb, 1918",11327.0,
821,2481047,2481047,"Falco peregrinus Tunstall, 1771",22,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco peregrinus,2481047.0,LC,Falco peregrinus,"Tunstall, 1771",11360.0,Peregrine Falcon
822,9685907,9685907,"Falco sparverius Linnaeus, 1758",180,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco sparverius,9685907.0,LC,Falco sparverius,"Linnaeus, 1758",11278.0,American Kestrel
823,9813242,9813242,"Falco columbarius Linnaeus, 1758",1,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco columbarius,9813242.0,LC,Falco columbarius,"Linnaeus, 1758",11316.0,Merlin
824,2481071,2481071,"Herpetotheres cachinnans (Linnaeus, 1758)",1009,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Herpetotheres,2481070.0,Herpetotheres cachinnans,2481071.0,LC,Herpetotheres cachinnans,"(Linnaeus, 1758)",11211.0,Laughing Falcon
825,2481082,2481082,"Micrastur ruficollis (Vieillot, 1817)",288,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur ruficollis,2481082.0,LC,Micrastur ruficollis,"(Vieillot, 1817)",11215.0,Barred Forest Falcon
826,6065716,6065716,"Micrastur ruficollis interstes Bangs, 1907",2,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur ruficollis,2481082.0,,Micrastur ruficollis interstes,"Bangs, 1907",11217.0,
827,2481086,2481086,"Micrastur plumbeus W.L.Sclater, 1918",8,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur plumbeus,2481086.0,VU,Micrastur plumbeus,"W.L.Sclater, 1918",11222.0,Plumbeous Forest Falcon
828,2481088,2481088,"Micrastur semitorquatus (Vieillot, 1817)",249,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur semitorquatus,2481088.0,LC,Micrastur semitorquatus,"(Vieillot, 1817)",11226.0,Collared Forest Falcon
829,2482044,2482044,"Tachybaptus dominicus (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Podicipediformes,7191588.0,Podicipedidae,9338.0,Tachybaptus,2482040.0,Tachybaptus dominicus,2482044.0,LC,Tachybaptus dominicus,"(Linnaeus, 1766)",5417.0,Least Grebe
830,2482077,2482077,"Podilymbus podiceps (Linnaeus, 1758)",5,SPECIES,ACCEPTED,Podicipediformes,7191588.0,Podicipedidae,9338.0,Podilymbus,2482075.0,Podilymbus podiceps,2482077.0,LC,Podilymbus podiceps,"(Linnaeus, 1758)",5424.0,Pied-billed Grebe
831,2481710,2481710,"Tringa solitaria A.Wilson, 1813",22,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Tringa,2481709.0,Tringa solitaria,2481710.0,LC,Tringa solitaria,"A.Wilson, 1813",5946.0,Solitary Sandpiper
832,2481721,2481721,"Tringa flavipes (J.F.Gmelin, 1789)",1,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Tringa,2481709.0,Tringa flavipes,2481721.0,LC,Tringa flavipes,"(J.F.Gmelin, 1789)",5960.0,Lesser Yellowlegs
833,2481745,2481745,"Calidris minutilla (Vieillot, 1819)",4,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Calidris,2481739.0,Calidris minutilla,2481745.0,LC,Calidris minutilla,"(Vieillot, 1819)",6022.0,Least Sandpiper
834,2481770,2481770,"Calidris bairdii (Coues, 1861)",1,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Calidris,2481739.0,Calidris bairdii,2481770.0,LC,Calidris bairdii,"(Coues, 1861)",6020.0,Baird's Sandpiper
835,2481798,2481798,"Actitis macularius (Linnaeus, 1766)",733,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Actitis,2481797.0,Actitis macularius,2481798.0,LC,Actitis macularius,"(Linnaeus, 1766)",5943.0,Spotted Sandpiper
836,6065844,6065844,"Leucophaeus atricilla (Linnaeus, 1758)",9,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Laridae,9316.0,Leucophaeus,4352369.0,Leucophaeus atricilla,6065844.0,NE,Leucophaeus atricilla,"(Linnaeus, 1758)",6265.0,Laughing Gull
837,6065825,6065825,"Chroicocephalus serranus (Tschudi, 1844)",6,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Laridae,9316.0,Chroicocephalus,4848452.0,Chroicocephalus serranus,6065825.0,NE,Chroicocephalus serranus,"(Tschudi, 1844)",6254.0,Andean Gull
